"age","body_type","diet","drinks","drugs","education","height","income","last_online","offspring","orientation","pets","religion","sign","smokes","status","male","where_town","religion_modifer","sign_modifer","asian","black","hispanic_latin","indian","middle_eastern","native_american","pacific_islander","white","essay_link","essay_length","tech","technology","math","computer","geek","science","fixing","climbing","matrix","electronic","internet","skiing","solving","nerdy","board","brain","shawshank","figuring","firefly","company","build","hobbies","golf","card","occasionally","guide","lists","section","recent","awesome","law","lol","justice","im","studying","animals","political","artist","spiritual","student","tattoos","health","education1","romance","dont","adult","teaching","haha","ipod","native","baseball","major","lover","school","psychology","loves","loyal","nyc","singing","kids"
51,"fit","diet_missing","socially","never","ed_missing",74,"missing",3,"kids_missing","gay","pets_missing","atheism","scorpio","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"body_type_missing","mostly_vegetarian","socially","never","working_on_ph_d_program",64,"missing",179,"kids_missing","gay","likes_dogs_and_likes_cats","religion_missing","sign_missing","no","married",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,4.29045944114839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"athletic","anything","socially","never","graduated_from_college_university",70,"missing",1,"doesnt_have_kids_but_wants_them","straight","pets_missing","religion_missing","aries","no","single",1,"san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.83002808253384,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
50,"thin","mostly_anything","socially","never","graduated_from_college_university",63,"missing",4,"doesnt_have_kids_and_doesnt_want_any","straight","has_dogs_and_dislikes_cats","judaism","sagittarius","no","single",0,"san_mateo","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.4121603349452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,"fit","mostly_anything","socially","never","graduated_from_ph_d_program",65,"missing",1,"kids_missing","straight","likes_dogs","religion_missing","aquarius","no","single",1,"san_anselmo","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.32044811395656,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,"skinny","mostly_anything","often","drugs_missing","graduated_from_college_university",75,"missing",1,"kids_missing","straight","pets_missing","atheism","taurus","no","single",1,"san_francisco","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.52994337060159,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,"a_little_extra","mostly_anything","socially","drugs_missing","graduated_from_college_university",61,"missing",0,"doesnt_have_kids_but_wants_them","gay","has_dogs_and_likes_cats","other","scorpio","no","single",0,"san_francisco","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,8.37493814383537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
28,"fit","diet_missing","socially","sometimes","graduated_from_college_university",73,"missing",15,"kids_missing","straight","likes_dogs_and_likes_cats","religion_missing","aries","no","available",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.62705741701893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"average","mostly_other","socially","never","graduated_from_college_university",67,"missing",8,"doesnt_have_kids_but_wants_them","straight","pets_missing","judaism","cancer","no","single",0,"berkeley","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,8.14409846333852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35,"average","mostly_anything","socially","drugs_missing","graduated_from_college_university",68,"missing",1,"kids_missing","straight","pets_missing","agnosticism","sign_missing","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,1,7.67368812926773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"athletic","mostly_anything","socially","never","two_year_college",74,"missing",18,"kids_missing","straight","likes_dogs_and_likes_cats","other","leo","no","single",1,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.13329595489607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"thin","anything","socially","never","graduated_from_college_university",70,"missing",12,"kids_missing","straight","pets_missing","religion_missing","sagittarius","no","single",0,"san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.64778604544093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"athletic","strictly_anything","socially","never","graduated_from_college_university",73,"inc150000",2,"has_kids","straight","likes_dogs_and_likes_cats","atheism","sign_missing","no","seeing_someone",1,"alameda","and_laughing_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,8.11880299698004,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,"average","mostly_anything","socially","never","graduated_from_masters_program",66,"inc30000",2,"kids_missing","gay","likes_dogs_and_likes_cats","atheism","cancer","no","single",0,"oakland","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.15104494568502,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24,"fit","mostly_anything","socially","drugs_missing","working_on_college_university",62,"missing",1,"doesnt_have_kids","straight","likes_dogs_and_likes_cats","atheism","pisces","no","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.92853781816467,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,"full_figured","diet_missing","socially","never","graduated_from_high_school",68,"missing",5,"doesnt_have_kids","straight","pets_missing","agnosticism","gemini","yes","single",0,"oakland","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.10414409298753,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
25,"average","diet_missing","socially","never","graduated_from_college_university",66,"missing",4,"doesnt_have_kids_but_wants_them","straight","pets_missing","judaism","aquarius","no","single",0,"san_francisco","and_somewhat_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.47760424319759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"thin","strictly_anything","socially","never","graduated_from_college_university",75,"missing",28,"kids_missing","straight","has_dogs","religion_missing","scorpio","no","single",1,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.07682603129881,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"body_type_missing","diet_missing","socially","sometimes","graduated_from_ph_d_program",65,"missing",88,"kids_missing","straight","has_dogs","religion_missing","leo","no","available",0,"oakland","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,1,7.77904864492556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
30,"fit","mostly_anything","socially","sometimes","graduated_from_college_university",63,"missing",62,"kids_missing","straight","pets_missing","catholicism","sign_missing","no","single",0,"san_francisco","and_laughing_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"average","mostly_anything","socially","never","working_on_college_university",69,"missing",4,"doesnt_have_kids","straight","likes_dogs_and_likes_cats","religion_missing","pisces","no","single",0,"san_leandro","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.34729970074316,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
29,"average","diet_missing","often","drugs_missing","graduated_from_two_year_college",66,"missing",12,"doesnt_have_kids_but_wants_them","gay","has_dogs","religion_missing","cancer","no","single",1,"san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,6.49072353450251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"skinny","diet_missing","socially","sometimes","graduated_from_college_university",64,"missing",4,"kids_missing","straight","pets_missing","religion_missing","taurus","when_drinking","single",0,"redwood_city","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.02286808608264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,"skinny","strictly_anything","socially","never","graduated_from_high_school",67,"missing",2,"doesnt_have_kids_but_wants_them","straight","likes_dogs_and_likes_cats","religion_missing","pisces","no","single",1,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.39705739017626,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27,"a_little_extra","anything","socially","never","working_on_college_university",71,"missing",1,"kids_missing","straight","pets_missing","atheism","sagittarius","trying_to_quit","single",1,"san_francisco","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,1,8.06085575293432,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
33,"fit","strictly_vegetarian","socially","never","graduated_from_masters_program",64,"missing",11,"doesnt_have_kids_but_might_want_them","straight","pets_missing","hinduism","sign_missing","no","single",0,"oakland","and_laughing_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.74641212857337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"athletic","anything","socially","never","graduated_from_college_university",69,"missing",76,"kids_missing","straight","likes_dogs","atheism","capricorn","no","single",1,"san_francisco","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.14293601043227,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
33,"fit","diet_missing","socially","never","graduated_from_college_university",70,"missing",1,"doesnt_have_kids","straight","likes_dogs","agnosticism","scorpio","no","single",0,"sausalito","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.79729127354747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27,"athletic","diet_missing","socially","never","college_university",68,"missing",328,"kids_missing","straight","has_dogs","christianity","sagittarius","no","single",0,"san_mateo","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,5.25749537202778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"curvy","mostly_vegetarian","socially","never","graduated_from_college_university",63,"inc80000",19,"doesnt_have_kids_but_wants_them","straight","likes_dogs_and_has_cats","religion_missing","sagittarius","no","single",0,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.95654544315157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"average","mostly_anything","socially","never","graduated_from_college_university",74,"missing",0,"kids_missing","straight","likes_dogs_and_has_cats","religion_missing","sign_missing","no","single",1,"san_mateo","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.19743535409659,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"average","mostly_anything","socially","never","graduated_from_masters_program",70,"missing",3,"doesnt_have_kids","straight","likes_dogs","hinduism","pisces","when_drinking","single",1,"san_francisco","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,4.21950770517611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"full_figured","diet_missing","socially","never","graduated_from_college_university",63,"missing",5,"kids_missing","straight","likes_dogs_and_has_cats","catholicism","pisces","no","single",0,"alameda","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,6.67076632084587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"body_type_missing","diet_missing","socially","never","graduated_from_law_school",67,"missing",261,"kids_missing","straight","has_dogs","atheism","sign_missing","no","single",0,"menlo_park","and_laughing_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,1,8.78859343129374,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
26,"athletic","diet_missing","socially","drugs_missing","graduated_from_college_university",68,"missing",102,"kids_missing","straight","likes_dogs","religion_missing","sign_missing","no","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.84268328223842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
24,"average","vegetarian","often","never","college_university",70,"missing",1,"kids_missing","gay","likes_dogs_and_likes_cats","atheism","libra","no","single",1,"san_rafael","and_laughing_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.10249935577465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"fit","mostly_other","socially","never","graduated_from_college_university",59,"inc80000",1,"kids_missing","straight","dislikes_dogs_and_likes_cats","atheism","sagittarius","no","single",1,"san_francisco","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,1,7.60688453121963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"average","diet_missing","rarely","never","ed_missing",62,"missing",178,"kids_missing","straight","pets_missing","religion_missing","pisces","no","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.43454651878745,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"athletic","mostly_anything","socially","never","graduated_from_college_university",70,"missing",1,"doesnt_have_kids","straight","pets_missing","religion_missing","pisces","no","single",1,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.30854279753919,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"fit","diet_missing","socially","never","graduated_from_masters_program",63,"missing",3,"kids_missing","straight","pets_missing","religion_missing","taurus","no","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.67203294546107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"curvy","mostly_anything","desperately","never","graduated_from_masters_program",95,"missing",136,"doesnt_have_kids","gay","pets_missing","judaism","libra","no","single",0,"san_francisco","and_somewhat_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,6.46925031679577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"a_little_extra","diet_missing","drinks_missing","drugs_missing","ed_missing",59,"missing",0,"has_a_kid","straight","likes_dogs_and_dislikes_cats","religion_missing","aries","smokes_missing","single",0,"san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.18159194461187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"athletic","diet_missing","socially","never","graduated_from_two_year_college",62,"inc20000",1,"kids_missing","straight","likes_dogs","buddhism","pisces","no","single",1,"oakland","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.92951677076365,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
36,"athletic","diet_missing","socially","drugs_missing","graduated_from_masters_program",72,"missing",6,"kids_missing","straight","likes_dogs_and_likes_cats","agnosticism","aquarius","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,1,7.84384863815247,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45,"average","diet_missing","not_at_all","never","dropped_out_of_college_university",75,"missing",13,"kids_missing","gay","likes_dogs_and_has_cats","other","scorpio","no","single",1,"hayward","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,1,7.17472430983638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,"average","diet_missing","socially","never","graduated_from_college_university",72,"missing",1,"kids_missing","straight","likes_dogs_and_likes_cats","christianity","pisces","no","single",1,"san_francisco","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.81116338502528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24,"fit","strictly_anything","socially","drugs_missing","working_on_college_university",69,"missing",1,"kids_missing","straight","likes_dogs","atheism","taurus","smokes_missing","single",1,"castro_valley","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.32251043399739,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,"athletic","anything","socially","sometimes","graduated_from_masters_program",69,"inc150000",17,"has_a_kid_but_doesnt_want_more","straight","pets_missing","judaism","pisces","no","available",1,"berkeley","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.67582322163485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
61,"athletic","mostly_anything","socially","never","graduated_from_masters_program",60,"missing",7,"has_a_kid","straight","has_dogs","judaism","sagittarius","no","single",0,"san_francisco","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.2684753889826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25,"average","diet_missing","socially","drugs_missing","college_university",72,"inc30000",18,"doesnt_have_kids","straight","pets_missing","religion_missing","sign_missing","smokes_missing","single",1,"redwood_city","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,5.85793315448346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,"rather_not_say","diet_missing","drinks_missing","drugs_missing","graduated_from_college_university",70,"missing",28,"kids_missing","gay","likes_dogs_and_likes_cats","religion_missing","cancer","smokes_missing","single",1,"oakland","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,4.77912349311153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"fit","strictly_other","socially","drugs_missing","dropped_out_of_space_camp",69,"inc100000",1,"kids_missing","straight","likes_dogs_and_likes_cats","christianity","cancer","no","single",1,"daly_city","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.25559127425367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"athletic","diet_missing","socially","often","ed_missing",68,"inc50000",169,"kids_missing","straight","pets_missing","catholicism","libra","no","single",1,"el_cerrito","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,3.25809653802148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"fit","diet_missing","socially","never","graduated_from_masters_program",71,"missing",67,"kids_missing","straight","likes_dogs_and_likes_cats","christianity","scorpio","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.54644627374602,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
